CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,WEDD_YN,CHLD_CNT
8710,N,2,58,2365,11,N,200711,전남,8.기타,단순 노무직,Y,2.0
8712,N,1,36,15555,20,N,200712,대구,5.서비스,예체능계 종사자,Y,0.0
8713,N,2,51,10138,20,N,200712,인천,5.서비스,3차산업 종사자,N,0.0
8714,N,2,52,4693,12,N,200712,경기,5.서비스,3차산업 종사자,N,0.0
8718,N,2,37,24983,12,N,200801,서울,2.자영업,자영업,N,0.0
8719,N,2,37,29444,20,N,200801,경기,4.전문직,학자/연구직,N,0.0
8720,N,2,37,136233,11,N,200801,서울,2.자영업,자영업,N,0.0
8722,N,2,32,24444,20,N,200802,충남,3.사무직,사무직,N,0.0
8724,N,1,35,17222,20,N,200803,경기,5.서비스,2차산업 종사자,N,0.0
8725,N,2,50,28194,20,N,200803,인천,1.주부,주부,Y,1.0
8726,Y,2,54,16239,12,N,200803,서울,1.주부,주부,N,0.0
8727,N,2,39,75000,20,N,200803,서울,3.사무직,사무직,N,0.0
8729,N,2,35,14356,40,N,200804,경기,1.주부,주부,Y,1.0
8730,N,2,60,15972,30,N,200804,서울,5.서비스,3차산업 종사자,N,0.0
8731,N,2,35,0,99,N,200804,경기,4.전문직,공무원,N,0.0
8732,N,2,53,41111,20,N,200804,대구,1.주부,주부,Y,2.0
8733,N,2,65,6805,30,N,200805,인천,8.기타,기타,N,0.0
8734,N,2,36,58194,20,N,200805,서울,1.주부,주부,Y,1.0
8735,Y,2,38,4166,20,N,200805,대전,1.주부,주부,N,0.0
8736,N,1,41,0,99,N,200805,경남,6.제조업,운전직,Y,1.0
8738,N,2,37,15000,20,N,200805,전북,1.주부,주부,Y,1.0
8739,N,2,54,12222,20,N,200806,부산,1.주부,주부,Y,1.0
8741,N,2,36,8404,12,N,200806,서울,2.자영업,자영업,N,0.0
8742,N,2,15,20277,20,N,200806,인천,8.기타,학생,N,0.0
8743,N,2,42,13750,30,N,200807,대전,1.주부,주부,Y,2.0
8744,N,2,38,38639,11,N,200807,서울,1.주부,주부,Y,2.0
8746,Y,2,34,22109,99,N,200807,서울,2.자영업,자영업,N,0.0
8748,N,2,63,18055,20,N,200808,전북,2.자영업,자영업,Y,1.0
8750,N,2,49,14444,20,N,200809,경기,1.주부,주부,Y,2.0
8752,N,2,47,32500,20,N,200810,서울,1.주부,주부,Y,0.0
8753,N,2,34,6686,12,N,200810,부산,3.사무직,사무직,N,0.0
8755,N,2,33,6111,20,N,200810,경북,4.전문직,의료직 종사자,N,0.0
8756,N,2,31,5972,20,N,200810,경북,4.전문직,의료직 종사자,Y,0.0
8758,N,1,36,2145,13,N,200811,대전,2.자영업,자영업,N,0.0
8760,N,2,35,13399,11,N,200811,경남,1.주부,주부,Y,3.0
8761,N,1,31,11068,40,N,200812,부산,2.자영업,자영업,N,0.0
8762,N,2,39,10000,20,N,200812,경북,1.주부,주부,N,0.0
8763,N,1,33,42777,20,N,200812,광주,2.자영업,자영업,N,0.0
8764,N,1,46,16250,20,N,200812,부산,6.제조업,2차산업 종사자,Y,1.0
8765,N,2,33,9861,20,N,200812,충남,4.전문직,전문직,Y,0.0
8766,N,2,33,30000,20,N,200812,경기,1.주부,주부,N,0.0
8768,Y,2,36,9583,20,N,200901,대전,1.주부,주부,N,0.0
8770,N,2,31,4226,13,N,200901,울산,5.서비스,3차산업 종사자,N,0.0
8771,N,2,55,10000,20,N,200901,경북,1.주부,주부,Y,1.0
8772,N,2,37,0,99,N,200901,충북,1.주부,주부,Y,0.0
8775,N,1,37,7096,99,N,200902,경남,5.서비스,3차산업 종사자,N,0.0
8777,N,2,35,22222,20,N,200903,인천,4.전문직,교사,N,0.0
8779,N,2,33,8418,40,N,200903,경기,5.서비스,3차산업 종사자,N,0.0
8782,N,2,34,15555,30,N,200904,서울,5.서비스,예체능계 종사자,N,0.0
8783,N,2,51,8055,20,N,200904,강원,1.주부,주부,Y,3.0
8784,N,2,37,24203,12,N,200904,서울,3.사무직,사무직,N,0.0
8785,N,1,35,14861,20,N,200905,경북,5.서비스,2차산업 종사자,Y,3.0
8786,Y,1,51,6760,40,N,200905,광주,3.사무직,사무직,N,0.0
8787,N,2,64,3591,11,N,200905,경남,1.주부,주부,Y,1.0
8788,N,2,34,8333,30,N,200905,경기,1.주부,주부,Y,1.0
8789,N,2,33,13750,20,N,200906,경북,3.사무직,사무직,N,0.0
8790,Y,2,36,2094,12,Y,200906,광주,2.자영업,자영업,Y,2.0
8791,N,2,36,9166,20,N,200906,경기,1.주부,주부,Y,2.0
8792,N,2,34,11867,40,N,200907,경기,1.주부,주부,N,0.0
8793,Y,1,32,11111,20,N,200907,부산,4.전문직,전문직,N,0.0
8795,N,2,43,39444,20,N,200907,대구,5.서비스,3차산업 종사자,N,0.0
8797,N,2,33,12307,40,N,200908,경기,4.전문직,교사,N,0.0
8799,N,2,43,10694,20,N,200908,충북,1.주부,주부,N,0.0
8801,N,1,37,11250,30,N,200909,서울,4.전문직,교육관련직,N,0.0
8802,N,2,28,25138,20,N,200910,인천,8.기타,학생,N,0.0
8803,N,2,27,45416,20,N,200910,울산,3.사무직,3차산업 종사자,N,0.0
8804,N,1,48,38285,11,N,200910,충남,6.제조업,운전직,N,0.0
8807,Y,1,32,8977,20,N,200911,광주,8.기타,학생,N,0.0
8808,Y,1,43,12083,20,N,200911,전북,4.전문직,전문직,Y,0.0
8809,N,2,36,12500,20,N,200911,부산,1.주부,주부,Y,3.0
8810,N,2,22,9583,30,N,200911,경남,3.사무직,학생,N,0.0
8812,N,2,41,15277,20,N,200911,경기,5.서비스,2차산업 종사자,Y,2.0
8816,N,1,34,23333,20,N,200912,경기,3.사무직,사무직,N,0.0
8818,N,1,34,11763,12,N,201001,경북,8.기타,학생,N,0.0
8821,N,2,37,17361,20,N,201002,경기,1.주부,주부,Y,1.0
8826,N,1,31,4526,12,N,201003,대구,3.사무직,공무원,N,0.0
8827,N,1,50,24166,20,N,201003,경기,3.사무직,기업/단체 임원,Y,2.0
8828,N,2,54,6521,12,N,201004,서울,1.주부,주부,N,0.0
8829,Y,2,41,14444,30,N,201004,전북,5.서비스,3차산업 종사자,Y,3.0
8833,Y,2,37,6722,12,N,201005,전북,5.서비스,3차산업 종사자,Y,4.0
8834,N,2,56,6092,13,N,201005,경기,2.자영업,자영업,N,0.0
8838,N,1,54,0,99,N,201006,서울,5.서비스,2차산업 종사자,Y,1.0
8839,N,2,28,0,11,N,201007,전남,8.기타,단순 노무직,Y,1.0
8840,N,2,23,50000,20,N,201007,경기,8.기타,학생,N,0.0
8844,N,2,24,8194,20,N,201008,부산,8.기타,학생,N,0.0
8846,N,2,31,11805,20,N,201009,경북,6.제조업,2차산업 종사자,N,0.0
8848,N,1,36,36325,20,N,201009,경기,4.전문직,교육관련직,N,0.0
8849,N,2,42,6388,30,N,201010,경기,1.주부,주부,Y,0.0
8851,N,2,50,22500,20,N,201010,경기,1.주부,주부,Y,3.0
8853,N,1,46,33915,11,N,201010,경남,8.기타,단순 노무직,N,0.0
8855,N,1,36,19166,20,N,201011,충남,6.제조업,2차산업 종사자,N,0.0
8857,N,2,34,33750,20,N,201012,서울,3.사무직,기업/단체 임원,N,0.0
8858,N,2,61,5239,99,N,201012,충남,1.주부,주부,N,0.0
8859,N,1,35,37043,40,N,201101,서울,4.전문직,의료직 종사자,N,0.0
8863,N,2,49,3750,20,N,201103,부산,1.주부,주부,Y,2.0
8864,N,1,35,17361,20,N,201103,인천,6.제조업,2차산업 종사자,N,0.0
8867,Y,2,31,4130,40,N,201103,전북,5.서비스,3차산업 종사자,N,0.0
8869,N,2,47,17222,20,N,201105,울산,5.서비스,3차산업 종사자,Y,2.0
8870,N,2,56,134466,11,N,201105,서울,4.전문직,예체능계 종사자,N,0.0
8872,N,2,26,2446,12,N,201105,경북,1.주부,주부,Y,1.0
8873,N,1,41,10555,30,N,201106,경기,6.제조업,운전직,N,0.0
8879,N,1,31,5498,12,N,201108,경북,4.전문직,3차산업 종사자,N,0.0
8880,N,1,29,11789,30,N,201108,경기,2.자영업,자영업,N,0.0
8881,N,1,38,16388,20,N,201109,충남,5.서비스,2차산업 종사자,N,0.0
8883,N,1,44,16527,20,N,201109,충남,4.전문직,교육관련직,N,0.0
8884,N,1,32,18055,20,N,201109,전북,2.자영업,자영업,N,0.0
8885,N,2,42,3888,30,N,201109,부산,5.서비스,3차산업 종사자,N,0.0
8886,N,2,32,0,99,N,201110,서울,5.서비스,3차산업 종사자,N,0.0
8895,N,1,63,11971,12,N,201203,강원,8.기타,2차산업 종사자,Y,2.0
8898,N,2,30,28781,11,N,201204,울산,3.사무직,사무직,N,0.0
8899,N,1,35,39305,20,N,201204,서울,2.자영업,자영업,N,0.0
8908,N,2,47,9921,40,N,201211,경북,1.주부,주부,Y,3.0
8909,N,1,37,31858,13,N,201212,전남,4.전문직,전문직,Y,1.0
8910,N,2,27,6451,12,N,201301,경남,1.주부,주부,N,0.0
8913,N,1,31,11854,30,N,201301,경기,3.사무직,사무직,N,0.0
8914,N,1,49,31944,20,N,201301,경남,3.사무직,기업/단체 임원,N,0.0
8915,Y,2,43,21250,20,N,201301,경기,4.전문직,교육관련직,Y,2.0
8919,N,2,40,11250,20,N,201302,충남,1.주부,주부,Y,2.0
8921,N,1,21,16250,20,N,201303,경북,8.기타,학생,N,0.0
8924,N,1,37,10000,20,N,201304,전남,3.사무직,사무직,N,0.0
8925,N,1,33,83888,20,N,201305,경기,3.사무직,사무직,N,0.0
8926,N,2,35,3750,30,Y,201306,경기,2.자영업,3차산업 종사자,Y,1.0
8927,N,2,32,10587,12,N,201306,경남,4.전문직,전문직,N,0.0
8928,N,1,38,19444,20,N,201306,전북,5.서비스,3차산업 종사자,N,0.0
8929,N,2,38,18055,20,N,201307,충남,1.주부,주부,Y,0.0
8931,N,1,40,8055,20,N,201308,광주,4.전문직,전문직,N,0.0
8933,N,2,49,48888,20,N,201309,서울,1.주부,주부,N,0.0
8940,N,1,61,9790,99,N,201401,경기,4.전문직,종교인/역술인,N,0.0
8941,N,1,38,5138,30,N,201401,광주,3.사무직,사무직,N,0.0
8942,N,1,34,8888,30,N,201402,서울,4.전문직,전문직,N,0.0
8947,N,1,46,14727,40,N,201405,경기,6.제조업,2차산업 종사자,N,0.0
8949,Y,1,30,0,99,N,201406,광주,3.사무직,사무직,N,0.0
8951,N,1,31,13043,12,N,201408,서울,7.1차산업,1차산업 종사자,N,0.0
8953,N,1,42,9027,20,N,201408,강원,3.사무직,사무직,N,0.0
8956,N,2,27,6286,12,N,201411,경기,5.서비스,3차산업 종사자,N,0.0
8957,N,1,31,75513,11,N,201503,서울,2.자영업,자영업,N,0.0
8958,N,1,38,7831,99,N,201504,대전,4.전문직,3차산업 종사자,N,0.0
8960,N,1,52,30555,20,N,199910,서울,3.사무직,사무직,Y,2.0
8961,Y,2,55,24722,20,Y,199910,부산,2.자영업,3차산업 종사자,N,0.0
8962,N,1,62,0,12,N,199910,전남,6.제조업,2차산업 종사자,Y,2.0
8963,N,2,60,18503,11,Y,199910,전남,2.자영업,3차산업 종사자,Y,2.0
8964,Y,2,54,7235,11,N,199910,부산,1.주부,주부,Y,2.0
8965,N,1,53,10185,12,N,199910,전남,6.제조업,2차산업 종사자,Y,2.0
8966,N,2,51,20416,20,Y,199910,경남,1.주부,주부,Y,4.0
8967,N,1,58,14166,20,N,199910,서울,5.서비스,2차산업 종사자,Y,2.0
8968,N,2,76,22657,11,N,199910,경기,2.자영업,자영업,Y,1.0
8969,N,1,46,3898,99,N,199910,전남,6.제조업,2차산업 종사자,Y,2.0
8970,N,1,58,52916,20,N,199910,서울,3.사무직,사무직,Y,2.0
8972,N,2,62,78333,20,Y,199910,서울,2.자영업,3차산업 종사자,Y,0.0
8973,N,2,57,15000,30,N,200306,경기,1.주부,주부,Y,1.0
8974,N,1,52,4408,12,N,200001,서울,5.서비스,3차산업 종사자,Y,2.0
8975,N,1,59,15972,20,N,200005,대구,6.제조업,2차산업 종사자,Y,2.0
8976,N,1,50,10567,20,N,200007,전북,3.사무직,사무직,Y,3.0
8977,N,2,54,32222,20,N,200010,경기,1.주부,주부,Y,2.0
8978,N,2,65,16666,20,N,200101,경기,2.자영업,자영업,Y,0.0
8979,Y,2,46,15694,20,N,200101,경기,1.주부,주부,Y,2.0
8980,N,1,52,3651,11,N,200101,충남,7.1차산업,1차산업 종사자,N,0.0
8981,N,2,50,9583,20,Y,200102,서울,5.서비스,3차산업 종사자,Y,2.0
8982,N,1,63,12777,30,N,200103,경기,5.서비스,3차산업 종사자,Y,1.0
8983,N,2,52,14490,20,N,200103,강원,1.주부,주부,Y,0.0
8984,N,2,59,29444,20,N,200103,서울,1.주부,주부,Y,2.0
8985,Y,2,48,9369,40,N,200105,경남,1.주부,주부,Y,1.0
8986,N,2,58,9027,20,N,200106,전남,6.제조업,2차산업 종사자,Y,2.0
8987,N,2,59,7761,40,N,200106,충남,2.자영업,자영업,Y,1.0
8988,N,1,68,5138,20,N,200106,전남,5.서비스,2차산업 종사자,N,0.0
8989,Y,2,62,8324,99,N,200106,경기,2.자영업,자영업,N,0.0
8990,N,2,56,25694,20,N,200106,인천,1.주부,주부,Y,2.0
8991,N,2,74,10158,12,N,200107,강원,8.기타,기타,Y,1.0
8992,N,1,59,9305,20,N,200107,충남,5.서비스,2차산업 종사자,N,0.0
8993,N,2,50,23333,20,N,200108,전북,1.주부,주부,Y,0.0
8994,N,1,44,34304,12,N,200109,경기,3.사무직,사무직,Y,1.0
8995,N,2,57,20555,30,N,200109,서울,1.주부,주부,Y,2.0
8996,N,2,48,7638,30,N,200110,인천,1.주부,주부,Y,3.0
8997,N,2,35,4861,20,N,200110,광주,3.사무직,사무직,N,0.0
8998,Y,2,52,26527,20,N,200111,경기,1.주부,주부,Y,2.0
8999,N,2,53,25555,20,N,200111,경기,5.서비스,3차산업 종사자,Y,2.0
9000,N,2,58,7171,12,N,200111,대구,8.기타,3차산업 종사자,Y,2.0
9001,N,2,62,3611,20,N,200111,광주,8.기타,단순 노무직,Y,1.0
9002,N,1,64,3548,11,N,200112,부산,4.전문직,3차산업 종사자,N,0.0
9003,N,2,64,15277,20,Y,200112,부산,1.주부,주부,Y,0.0
9004,N,1,55,4444,20,N,200112,울산,5.서비스,2차산업 종사자,Y,0.0
9005,N,2,76,9027,20,N,200201,경남,2.자영업,자영업,Y,0.0
9006,N,2,62,10809,40,Y,200202,경기,1.주부,주부,Y,2.0
9007,N,2,60,10277,30,Y,200202,서울,1.주부,주부,Y,1.0
9008,N,2,49,9722,20,N,200202,대구,2.자영업,자영업,Y,2.0
9010,N,2,54,11111,30,N,200203,경남,5.서비스,2차산업 종사자,Y,2.0
9011,N,2,42,10618,40,N,200203,경남,3.사무직,기업/단체 임원,N,0.0
9012,N,2,66,14027,20,N,200204,대구,5.서비스,의료직 종사자,Y,0.0
9013,N,2,47,4010,12,Y,200204,경기,1.주부,주부,Y,2.0
9014,N,2,39,8055,20,N,200204,경남,2.자영업,자영업,N,0.0
9015,N,1,59,14151,11,N,200204,경기,3.사무직,사무직,Y,2.0
9016,N,1,44,11944,20,N,200204,경기,5.서비스,2차산업 종사자,Y,1.0
9017,N,2,54,7361,30,N,200204,부산,5.서비스,3차산업 종사자,Y,2.0
9018,N,2,59,0,99,Y,200205,서울,2.자영업,자영업,Y,1.0
9019,N,2,59,8603,99,N,200205,경기,5.서비스,3차산업 종사자,N,0.0
9020,N,1,43,32450,11,N,200206,경기,4.전문직,사무직,N,0.0
9021,Y,2,55,8194,30,N,200206,경기,1.주부,주부,Y,2.0
9022,N,2,55,12211,40,N,200206,부산,5.서비스,3차산업 종사자,Y,2.0
9023,N,2,70,38055,20,N,200207,인천,8.기타,기타,N,0.0
9024,N,2,55,4074,30,N,200208,경남,2.자영업,자영업,Y,2.0
9026,N,2,36,12222,20,N,200208,세종,5.서비스,3차산업 종사자,N,0.0
9028,N,2,53,5878,13,N,200209,서울,1.주부,주부,Y,1.0
9029,N,2,69,16527,20,N,200209,경기,2.자영업,자영업,Y,0.0
9030,N,2,66,5497,30,N,200210,경북,1.주부,주부,Y,1.0
9032,N,2,53,8423,40,N,200210,부산,2.자영업,자영업,Y,2.0
9033,N,2,53,10282,40,N,200210,경기,8.기타,3차산업 종사자,Y,1.0
9034,N,1,46,33472,20,N,200211,경기,3.사무직,사무직,Y,2.0
9035,Y,2,59,37743,11,N,200211,경기,5.서비스,3차산업 종사자,Y,1.0
9036,N,2,78,7526,12,Y,199406,대구,8.기타,기타,N,0.0
9037,N,2,75,19444,20,Y,198205,부산,8.기타,기타,N,0.0
9038,N,2,74,3339,99,Y,198301,전남,8.기타,기타,N,0.0
9040,Y,2,68,8290,99,Y,198401,전남,1.주부,주부,Y,0.0
9041,N,2,66,21250,20,Y,198505,전북,1.주부,주부,Y,0.0
9042,N,2,65,21111,20,Y,199102,광주,1.주부,주부,N,0.0
9043,N,2,64,22500,20,Y,199804,대구,1.주부,주부,N,0.0
9045,N,1,63,22222,30,N,200202,서울,5.서비스,예체능계 종사자,Y,1.0
9047,N,2,62,5972,20,Y,200206,전남,2.자영업,3차산업 종사자,Y,2.0
9048,N,2,62,7348,40,Y,198403,경기,5.서비스,3차산업 종사자,Y,0.0
9049,N,2,60,5011,12,Y,198905,인천,1.주부,주부,Y,0.0
9050,Y,2,59,5694,20,Y,198402,전남,1.주부,주부,Y,1.0
9051,N,2,59,38888,20,Y,200004,부산,1.주부,주부,Y,1.0
9052,N,2,59,17638,30,Y,199902,경기,1.주부,주부,Y,0.0
9053,N,2,59,6758,11,Y,198909,전북,1.주부,주부,N,0.0
9054,N,2,59,4722,20,Y,199809,강원,2.자영업,3차산업 종사자,Y,2.0
9055,N,2,59,7423,13,Y,198901,경기,2.자영업,자영업,N,0.0
9057,N,2,58,22222,20,Y,198810,울산,1.주부,주부,Y,0.0
9058,N,2,58,19444,20,Y,199302,대구,2.자영업,자영업,Y,0.0
9059,N,2,57,15151,11,Y,200202,대전,2.자영업,자영업,Y,2.0
9061,N,2,57,8750,30,Y,198403,전남,2.자영업,3차산업 종사자,Y,2.0
9062,N,2,56,12176,11,Y,200111,경기,1.주부,주부,N,0.0
9063,N,2,56,8611,20,Y,200007,경기,5.서비스,3차산업 종사자,Y,2.0
9064,N,2,55,8629,40,Y,198711,전남,5.서비스,3차산업 종사자,Y,0.0
9066,N,2,54,14861,20,Y,199309,부산,3.사무직,사무직,Y,2.0
9068,N,2,54,0,99,Y,199204,광주,2.자영업,자영업,Y,2.0
9069,N,2,53,9690,13,Y,198901,서울,5.서비스,3차산업 종사자,Y,1.0
9070,N,2,53,14444,20,Y,199901,경남,3.사무직,3차산업 종사자,Y,2.0
9071,N,2,52,1527,20,Y,199709,강원,1.주부,주부,Y,2.0
9072,N,2,52,4030,11,Y,200011,전북,5.서비스,3차산업 종사자,Y,2.0
9073,N,2,52,56111,20,Y,200202,서울,1.주부,주부,Y,2.0
9074,N,2,52,5788,40,Y,199909,부산,1.주부,주부,Y,2.0
9075,N,2,51,24444,20,Y,199603,충남,3.사무직,단순 사무직,Y,2.0
9077,N,2,51,19027,20,Y,199205,대구,1.주부,주부,Y,2.0
9078,Y,2,51,5643,13,Y,200008,경기,2.자영업,자영업,Y,2.0
9081,N,2,50,26944,20,Y,200004,경기,2.자영업,자영업,Y,2.0
9082,N,2,50,13055,20,Y,199502,인천,1.주부,주부,Y,3.0
9083,N,2,50,7424,12,Y,200011,경기,5.서비스,3차산업 종사자,Y,2.0
9084,N,2,49,8450,12,Y,199702,서울,6.제조업,2차산업 종사자,Y,1.0
9085,Y,2,49,16666,30,Y,199910,서울,2.자영업,자영업,Y,1.0
9086,N,2,48,0,99,Y,199702,전남,1.주부,주부,Y,2.0
9087,N,2,48,19166,20,Y,200206,경기,4.전문직,3차산업 종사자,Y,2.0
9088,N,2,47,9414,12,Y,199412,서울,5.서비스,3차산업 종사자,Y,2.0
9089,N,2,47,14722,20,Y,200005,부산,5.서비스,3차산업 종사자,Y,3.0
9090,N,2,46,9230,40,Y,199306,대구,1.주부,주부,Y,1.0
9091,N,2,45,6250,30,Y,199810,경기,2.자영업,자영업,Y,2.0
9092,N,2,45,25000,20,Y,200003,경기,3.사무직,사무직,Y,2.0
9093,N,2,45,57500,20,Y,200204,서울,1.주부,주부,Y,2.0
9094,N,2,45,11805,20,Y,199902,전남,1.주부,주부,Y,2.0
9095,N,2,45,43055,20,N,199604,서울,4.전문직,의료직 종사자,Y,1.0
9096,N,2,45,19077,20,Y,199612,경기,2.자영업,3차산업 종사자,Y,2.0
9098,N,2,43,11666,30,Y,199802,서울,1.주부,주부,Y,3.0
9099,N,2,43,5102,12,Y,200203,경기,1.주부,주부,Y,3.0
9100,N,2,43,0,99,Y,199905,서울,1.주부,주부,Y,1.0
9101,N,2,43,17590,12,Y,200211,전남,2.자영업,3차산업 종사자,Y,3.0
9103,N,2,51,42916,20,N,200212,경기,5.서비스,3차산업 종사자,Y,2.0
9104,N,2,43,5694,30,N,200212,울산,5.서비스,3차산업 종사자,Y,1.0
9105,N,2,44,5935,11,N,200301,부산,1.주부,주부,Y,2.0
9106,N,2,55,14171,11,N,200302,대구,3.사무직,사무직,Y,1.0
9107,N,2,53,7777,20,N,200302,대구,1.주부,주부,Y,2.0
9109,N,2,53,11250,30,Y,200303,서울,1.주부,주부,Y,2.0
9110,N,2,58,18888,20,N,200305,서울,2.자영업,자영업,Y,2.0
9111,N,2,48,1663,13,N,200305,전북,5.서비스,3차산업 종사자,Y,2.0
9112,N,2,49,14166,20,Y,200305,경남,1.주부,주부,Y,2.0
9113,N,1,48,0,99,N,200305,서울,4.전문직,공무원,Y,0.0
9114,Y,2,50,6805,30,Y,200305,경기,3.사무직,단순 사무직,Y,2.0
9142,N,2,84,13067,11,N,200306,경남,1.주부,주부,N,0.0
9144,N,2,81,0,99,N,200306,대구,8.기타,기타,Y,0.0
9146,N,2,80,8264,99,N,200306,경기,8.기타,기타,Y,0.0
9148,N,2,79,7629,40,N,200306,경기,1.주부,주부,N,0.0
9149,N,1,77,30833,20,N,200306,경기,8.기타,기타,N,0.0
9150,N,2,77,3840,12,N,200306,경기,8.기타,기타,Y,1.0
9151,N,2,77,7777,20,N,200306,전남,8.기타,기타,N,0.0
9152,N,2,77,18300,99,N,200306,서울,8.기타,기타,N,0.0
9153,N,1,77,9725,11,N,200306,강원,8.기타,기타,Y,0.0
9155,N,2,76,5271,99,N,200306,경기,1.주부,주부,Y,0.0
9157,N,2,76,17777,30,N,200306,경기,1.주부,주부,N,0.0
9158,N,2,76,4037,11,N,200306,전북,1.주부,주부,N,0.0
9161,N,2,75,16805,20,N,200306,대구,1.주부,주부,N,0.0
9162,N,2,75,42989,11,N,200306,경기,8.기타,기타,N,0.0
9164,N,2,74,20348,11,N,200306,울산,1.주부,주부,Y,0.0
9165,N,1,74,28333,20,N,200306,부산,2.자영업,자영업,Y,0.0
9166,N,2,74,22222,20,N,200306,경기,8.기타,기타,Y,0.0
9167,N,1,74,22614,40,N,200306,서울,8.기타,단순 노무직,N,0.0
9168,N,1,74,5867,12,N,200306,부산,8.기타,기타,Y,0.0
9170,N,2,74,8468,40,N,200306,전남,5.서비스,3차산업 종사자,Y,0.0
9171,N,1,74,17916,20,N,200306,경북,4.전문직,교사,N,0.0
9172,N,2,73,12083,20,N,200306,경북,8.기타,기타,N,0.0
9173,N,2,73,12083,30,N,200306,서울,1.주부,주부,N,0.0
9174,N,2,72,6571,30,N,200306,울산,8.기타,기타,Y,0.0
9175,N,1,72,6582,13,N,200306,서울,8.기타,단순 노무직,Y,0.0
9176,N,1,72,13944,11,N,200306,충북,8.기타,단순 노무직,N,0.0
9177,N,1,72,6222,40,N,200306,전남,8.기타,1차산업 종사자,Y,0.0
9178,N,2,71,10138,20,N,200306,부산,1.주부,주부,Y,0.0
9183,N,2,71,7222,20,N,200306,강원,1.주부,주부,Y,0.0
9184,N,2,71,22406,11,N,200306,충남,1.주부,주부,N,0.0
9185,N,2,71,12500,30,N,200306,경기,1.주부,주부,Y,0.0
9186,N,2,71,3055,30,N,200306,경남,1.주부,주부,N,0.0
9187,N,1,71,45972,20,N,200306,서울,6.제조업,운전직,Y,0.0
9188,N,2,70,43633,99,N,200306,서울,8.기타,기타,Y,0.0
9189,N,1,70,12083,30,N,200306,서울,6.제조업,운전직,Y,1.0
9190,N,2,70,26881,11,N,200306,경기,1.주부,주부,N,0.0
9192,N,2,70,14444,20,N,200306,대구,2.자영업,자영업,N,0.0
9193,N,2,70,6409,40,N,200306,전북,1.주부,주부,Y,0.0
9195,N,2,70,6204,40,N,200306,강원,1.주부,주부,N,0.0
9196,N,2,70,0,99,N,200306,강원,1.주부,주부,N,0.0
9197,N,1,70,25138,20,N,200306,울산,3.사무직,사무직,Y,1.0
9198,N,2,70,31527,20,N,200306,인천,1.주부,주부,Y,0.0
9199,N,2,69,2186,13,N,200306,경남,8.기타,기타,Y,0.0
9202,N,2,69,8504,99,N,200306,충남,5.서비스,3차산업 종사자,N,0.0
9204,N,2,69,31556,99,N,200306,경기,8.기타,기타,Y,0.0
9205,Y,2,69,7083,30,N,200306,인천,8.기타,기타,Y,0.0
9208,N,2,69,15972,30,N,200306,서울,1.주부,주부,Y,0.0
9209,N,2,69,35215,11,N,200306,서울,8.기타,기타,N,0.0
9212,N,2,68,8752,99,N,200306,경기,1.주부,주부,Y,0.0
9213,N,1,68,16072,12,N,200306,충남,7.1차산업,1차산업 종사자,Y,0.0
